지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
108,2024-12-08 13:57,3.5,0,256.5,2.9,1015.1,1025.8,30.7,8.71,22140
108,2024-12-08 13:58,3.6,0,241.2,2.6,1015.1,1025.8,30.9,8.74,22200
108,2024-12-08 13:59,3.5,0,268.4,3.5,1015,1025.7,29.7,8.77,22320
108,2024-12-08 14:00,3.5,0,256.1,4.5,1015,1025.7,29.7,8.8,22320
108,2024-12-08 14:01,3.5,0,259.9,5.4,1015,1025.7,29.1,8.83,22380
108,2024-12-08 14:02,3.5,0,252.6,4.1,1015,1025.7,29.1,8.85,22500
108,2024-12-08 14:03,3.6,0,245.8,3.1,1015,1025.7,29.5,8.88,22500
108,2024-12-08 14:04,3.6,0,258.7,2.5,1015,1025.7,30.1,8.91,22560
108,2024-12-08 14:05,3.7,0,279.4,3.3,1015,1025.7,29.9,8.94,22680
108,2024-12-08 14:06,3.8,0,252.4,2.8,1015,1025.7,29.9,8.97,22680
108,2024-12-08 14:07,3.6,0,284.6,3.8,1015,1025.7,28.3,9,22740
108,2024-12-08 14:08,3.6,0,291,3.5,1015,1025.7,27.9,9.03,22860
108,2024-12-08 14:09,3.6,0,282.4,2.7,1014.9,1025.6,28.5,9.05,22860
108,2024-12-08 14:10,3.7,0,255,2,1014.9,1025.6,29.5,9.08,22920
108,2024-12-08 14:11,3.7,0,259.7,2.9,1014.9,1025.6,29.6,9.11,23040
108,2024-12-08 14:12,3.7,0,242.8,3.3,1014.9,1025.6,28.7,9.14,23040
108,2024-12-08 14:13,3.7,0,252.7,3.2,1014.9,1025.6,28.9,9.16,23100
108,2024-12-08 14:14,3.9,0,202.6,2.3,1014.9,1025.6,30.4,9.19,23220
108,2024-12-08 14:15,3.9,0,249.5,2.3,1014.9,1025.6,30,9.22,23220
108,2024-12-08 14:16,3.9,0,263.2,3.9,1014.9,1025.6,28.9,9.25,23280
108,2024-12-08 14:17,3.8,0,245.9,4.4,1014.9,1025.6,28.9,9.27,23400
108,2024-12-08 14:18,3.8,0,266.7,4.5,1014.8,1025.5,28.3,9.3,23400
108,2024-12-08 14:19,3.6,0,268.1,3.7,1014.8,1025.5,28.2,9.33,23460
108,2024-12-08 14:20,3.6,0,277,4,1014.8,1025.5,27.8,9.35,23580
108,2024-12-08 14:21,3.6,0,253.9,4.4,1014.8,1025.5,28,9.38,23580
108,2024-12-08 14:22,3.6,0,258.7,3.5,1014.7,1025.4,28.1,9.41,23640
108,2024-12-08 14:23,3.6,0,248.3,3.2,1014.7,1025.4,28.2,9.44,23760
108,2024-12-08 14:24,3.7,0,276.5,3.5,1014.8,1025.5,28.3,9.46,23760
108,2024-12-08 14:25,3.7,0,253.7,2.4,1014.8,1025.5,28.6,9.49,23820
108,2024-12-08 14:26,3.7,0,256,3,1014.8,1025.5,27.9,9.51,23940
108,2024-12-08 14:27,3.7,0,269.9,4.6,1014.8,1025.5,28.1,9.54,23940
108,2024-12-08 14:28,3.7,0,242.1,5.4,1014.7,1025.4,28.3,9.57,24000
108,2024-12-08 14:29,3.7,0,202.8,4.1,1014.7,1025.4,28.4,9.59,24120
108,2024-12-08 14:30,3.7,0,229.5,2.9,1014.7,1025.4,28.1,9.62,24120
108,2024-12-08 14:31,3.8,0,255.5,2.6,1014.7,1025.4,28.4,9.64,24180
108,2024-12-08 14:32,3.8,0,245.7,3.6,1014.7,1025.4,28.6,9.67,24300
108,2024-12-08 14:33,3.8,0,254.9,4.8,1014.7,1025.4,28.1,9.69,24300
108,2024-12-08 14:34,3.8,0,260.8,4.1,1014.7,1025.4,27.9,9.72,24360
108,2024-12-08 14:35,3.9,0,253.9,4.4,1014.7,1025.4,27.5,9.74,24480
108,2024-12-08 14:36,3.9,0,251.5,2.7,1014.7,1025.4,28.3,9.77,24480
108,2024-12-08 14:37,3.9,0,278.9,2.9,1014.7,1025.4,27.9,9.79,24540
108,2024-12-08 14:38,3.9,0,283.6,3.3,1014.8,1025.5,27.6,9.82,24660
108,2024-12-08 14:39,3.8,0,287.6,3.5,1014.8,1025.5,27.9,9.84,24660
108,2024-12-08 14:40,3.8,0,271,2.6,1014.8,1025.5,27.6,9.87,24720
108,2024-12-08 14:41,3.7,0,282.8,3.8,1014.8,1025.5,27.5,9.89,24840
108,2024-12-08 14:42,3.7,0,281.4,3.3,1014.8,1025.5,27.5,9.92,24840
108,2024-12-08 14:43,3.7,0,283.6,4.2,1014.7,1025.4,27.8,9.94,24900
108,2024-12-08 14:44,3.8,0,254.2,2.1,1014.7,1025.4,28,9.96,25020
108,2024-12-08 14:45,3.8,0,280.9,1.5,1014.7,1025.4,27.9,9.99,25020
108,2024-12-08 14:46,3.8,0,284.5,3.7,1014.8,1025.5,27.5,10.01,25080
108,2024-12-08 14:47,3.9,0,266.6,3.2,1014.7,1025.4,28.2,10.03,25200
108,2024-12-08 14:48,3.9,0,262.1,2,1014.7,1025.4,27.8,10.06,25200
108,2024-12-08 14:49,3.9,0,277,1.7,1014.8,1025.5,27.9,10.08,25260
108,2024-12-08 14:50,4,0,260.5,2.8,1014.8,1025.5,28.1,10.1,25380
108,2024-12-08 14:51,4.1,0,250.4,3.7,1014.8,1025.5,28.1,10.12,25380
108,2024-12-08 14:52,4,0,262.2,3.5,1014.8,1025.5,27.6,10.15,25440
108,2024-12-08 14:53,4,0,257.1,3.6,1014.8,1025.5,27.3,10.17,25560
108,2024-12-08 14:54,4.1,0,246.7,3,1014.8,1025.5,28,10.19,25560
108,2024-12-08 14:55,4.1,0,254.1,4.3,1014.8,1025.5,27.9,10.21,25620
108,2024-12-08 14:56,4,0,249.7,6,1014.8,1025.5,26.9,10.24,25740
108,2024-12-08 14:57,4,0,257.3,5.8,1014.8,1025.5,26.7,10.26,25740
108,2024-12-08 14:58,4,0,247.1,5.4,1014.7,1025.4,26.7,10.28,25800
108,2024-12-08 14:59,3.9,0,263.4,4.7,1014.8,1025.5,26.6,10.3,25920
108,2024-12-08 15:00,3.9,0,283.7,2.6,1014.8,1025.5,27,10.32,25920
108,2024-12-08 15:01,3.9,0,281.3,1.8,1014.8,1025.5,27.1,10.34,25980
108,2024-12-08 15:02,3.9,0,290.8,2.4,1014.7,1025.4,26.8,10.37,26100
108,2024-12-08 15:03,3.9,0,285.9,2.4,1014.7,1025.4,27.5,10.39,26100
108,2024-12-08 15:04,3.9,0,282.9,3.4,1014.7,1025.4,26.9,10.41,26160
108,2024-12-08 15:05,3.9,0,291.1,3.8,1014.7,1025.4,27.5,10.43,26280
108,2024-12-08 15:06,4,0,262.1,2.5,1014.7,1025.4,27.5,10.45,26280
108,2024-12-08 15:07,4,0,261.8,3.6,1014.7,1025.4,27.7,10.47,26340
108,2024-12-08 15:08,4,0,252,1.7,1014.7,1025.4,27.5,10.49,26460
108,2024-12-08 15:09,4,0,294,3.1,1014.7,1025.4,27.1,10.51,26460
108,2024-12-08 15:10,3.9,0,290.3,3.5,1014.7,1025.4,27.2,10.53,26520
108,2024-12-08 15:11,3.8,0,288.4,3,1014.7,1025.4,26.9,10.55,26640
108,2024-12-08 15:12,3.8,0,274.7,3,1014.7,1025.4,27.2,10.57,26640
108,2024-12-08 15:13,3.8,0,292.5,2.9,1014.7,1025.4,27.3,10.59,26700
108,2024-12-08 15:14,3.9,0,278.8,3.3,1014.8,1025.5,28,10.61,26820
108,2024-12-08 15:15,3.9,0,246,4.3,1014.8,1025.5,27.7,10.62,26820
108,2024-12-08 15:16,3.9,0,259.6,4.6,1014.7,1025.4,27.7,10.64,26880
108,2024-12-08 15:17,3.9,0,256.6,4.3,1014.7,1025.4,27.1,10.66,27000
108,2024-12-08 15:18,3.9,0,221.7,3.3,1014.8,1025.5,27.8,10.68,27000
108,2024-12-08 15:19,3.9,0,290,3,1014.8,1025.5,27.8,10.7,27060
108,2024-12-08 15:20,3.8,0,310.3,3.9,1014.8,1025.5,26.8,10.72,27180
108,2024-12-08 15:21,3.8,0,282.6,3.8,1014.7,1025.4,26.7,10.74,27180
108,2024-12-08 15:22,3.8,0,294.4,3.8,1014.8,1025.5,26.9,10.75,27240
108,2024-12-08 15:23,3.7,0,297.5,6,1014.8,1025.5,26.8,10.77,27360
108,2024-12-08 15:24,3.7,0,283.9,3.8,1014.7,1025.4,26.7,10.79,27360
108,2024-12-08 15:25,3.7,0,291.3,2,1014.7,1025.4,27,10.81,27420
108,2024-12-08 15:26,3.7,0,295.4,2.8,1014.7,1025.4,27.3,10.82,27540
108,2024-12-08 15:27,3.9,0,240.4,2.6,1014.8,1025.5,27.7,10.84,27540
108,2024-12-08 15:28,3.9,0,263.4,3.3,1014.7,1025.4,27.6,10.86,27600
108,2024-12-08 15:29,3.9,0,270.7,3.7,1014.7,1025.4,27.7,10.87,27720
108,2024-12-08 15:30,3.9,0,304.5,2.7,1014.7,1025.4,27.7,10.89,27720
108,2024-12-08 15:31,3.9,0,269.2,2,1014.7,1025.4,27.6,10.91,27780
108,2024-12-08 15:32,4,0,271.4,2.6,1014.7,1025.4,28.3,10.92,27900
108,2024-12-08 15:33,4,0,255,2.7,1014.7,1025.4,28.5,10.94,27900
108,2024-12-08 15:34,4,0,248.5,4.2,1014.7,1025.4,27.9,10.96,27960
108,2024-12-08 15:35,4,0,267.9,4.2,1014.6,1025.3,27.8,10.97,28080
108,2024-12-08 15:36,4,0,263.9,4,1014.6,1025.3,27.5,10.99,28080
108,2024-12-08 15:37,4.1,0,264.6,3.5,1014.7,1025.4,27.9,11,28140
108,2024-12-08 15:38,4.1,0,260.2,3.8,1014.7,1025.4,27.9,11.02,28260
108,2024-12-08 15:39,4.1,0,259.2,3.8,1014.7,1025.4,27.5,11.03,28260
108,2024-12-08 15:40,4.1,0,265.8,5.1,1014.7,1025.4,27.6,11.05,28320
108,2024-12-08 15:41,4.1,0,270.1,3.6,1014.7,1025.4,27.8,11.06,28440
108,2024-12-08 15:42,4.1,0,270.8,2.7,1014.7,1025.4,27.6,11.08,28440
108,2024-12-08 15:43,4,0,275.1,3.2,1014.7,1025.4,27.6,11.09,28500
108,2024-12-08 15:44,4,0,277.5,2.5,1014.7,1025.4,27.7,11.11,28620
108,2024-12-08 15:45,4.1,0,263.8,2.4,1014.7,1025.4,27.9,11.12,28620
108,2024-12-08 15:46,4.1,0,275.9,3,1014.7,1025.4,27.5,11.14,28680
108,2024-12-08 15:47,4.1,0,266.4,2.4,1014.8,1025.5,27.8,11.15,28800
108,2024-12-08 15:48,4.1,0,284.9,3.2,1014.8,1025.5,27.8,11.16,28800
108,2024-12-08 15:49,4,0,286.3,4.4,1014.7,1025.4,27.2,11.18,28860
108,2024-12-08 15:50,4,0,257.1,2.3,1014.7,1025.4,27.5,11.19,28980
108,2024-12-08 15:51,4,0,264.8,2.8,1014.7,1025.4,27.6,11.19,28980
108,2024-12-08 15:52,4,0,282.4,4.2,1014.7,1025.4,27.6,11.19,29040
108,2024-12-08 15:53,4,0,287.6,2.8,1014.8,1025.5,27,11.19,29160
108,2024-12-08 15:54,4,0,253.5,2.6,1014.8,1025.5,27.2,11.19,29160
108,2024-12-08 15:55,4,0,276.2,2.1,1014.8,1025.5,27.4,11.19,29220
108,2024-12-08 15:56,4.1,0,244.5,1.8,1014.8,1025.5,28.1,11.2,29340
108,2024-12-08 15:57,4.1,0,255.4,2.5,1014.7,1025.4,28.2,11.21,29340
108,2024-12-08 15:58,4.1,0,256.8,2.6,1014.8,1025.5,27.9,11.23,29400
108,2024-12-08 15:59,4.1,0,264,3.1,1014.7,1025.4,27.8,11.24,29520
108,2024-12-08 16:00,4,0,287,2.6,1014.7,1025.4,27.5,11.25,29520
108,2024-12-08 16:01,3.9,0,291.1,5.6,1014.7,1025.4,27.1,11.26,29580
108,2024-12-08 16:02,3.8,0,290.3,4.9,1014.7,1025.4,27.1,11.27,29700
108,2024-12-08 16:03,3.7,0,302.7,4.4,1014.7,1025.4,27.2,11.28,29700
108,2024-12-08 16:04,3.8,0,289.9,3.5,1014.7,1025.4,27.5,11.29,29760
108,2024-12-08 16:05,3.8,0,258.4,2.6,1014.7,1025.4,27.7,11.3,29880
108,2024-12-08 16:06,3.8,0,251.8,3.3,1014.7,1025.4,28,11.31,29880
108,2024-12-08 16:07,3.8,0,264.3,4.4,1014.8,1025.5,27.6,11.32,29940
108,2024-12-08 16:08,3.8,0,270.1,3.6,1014.8,1025.5,27.6,11.33,30060
108,2024-12-08 16:09,3.8,0,251.8,4.3,1014.8,1025.5,27.8,11.34,30060
108,2024-12-08 16:10,3.8,0,258.3,3.7,1014.9,1025.6,28,11.35,30120
108,2024-12-08 16:11,3.8,0,263.3,5.8,1014.9,1025.6,27.7,11.36,30240
108,2024-12-08 16:12,3.7,0,262.9,5.5,1014.9,1025.6,27.7,11.37,30240
108,2024-12-08 16:13,3.7,0,248.3,5.3,1014.9,1025.6,27.9,11.38,30300
108,2024-12-08 16:14,3.7,0,250.7,4.1,1014.9,1025.6,27.8,11.39,30420
108,2024-12-08 16:15,3.7,0,257.2,3.6,1014.9,1025.6,28.2,11.4,30420
108,2024-12-08 16:16,3.7,0,255.7,5.3,1014.9,1025.6,27.9,11.41,30480
108,2024-12-08 16:17,3.7,0,262,3.2,1014.9,1025.6,28.3,11.42,30600
108,2024-12-08 16:18,3.7,0,257.8,4.3,1014.9,1025.6,27.9,11.42,30600
108,2024-12-08 16:19,3.6,0,276.4,3.3,1014.9,1025.6,27.9,11.43,30660
108,2024-12-08 16:20,3.6,0,256.8,2.7,1015,1025.7,28.1,11.44,30780
108,2024-12-08 16:21,3.7,0,254.2,3.7,1014.9,1025.6,27.9,11.45,30780
108,2024-12-08 16:22,3.6,0,248,2.9,1014.9,1025.6,28.1,11.46,30840
108,2024-12-08 16:23,3.6,0,265.6,2.9,1014.9,1025.6,28.2,11.46,30960
108,2024-12-08 16:24,3.6,0,267.1,2.8,1014.9,1025.6,28.9,11.47,30960
108,2024-12-08 16:25,3.6,0,256.1,3.7,1014.9,1025.6,28.9,11.48,31020
108,2024-12-08 16:26,3.6,0,257.8,3.1,1014.9,1025.6,28.9,11.48,31140
108,2024-12-08 16:27,3.7,0,254.9,1.6,1014.9,1025.6,29.1,11.49,31140
108,2024-12-08 16:28,3.7,0,238.1,1.6,1014.9,1025.6,29.7,11.5,31200
108,2024-12-08 16:29,3.7,0,245.9,2,1014.9,1025.6,29.7,11.5,31320
108,2024-12-08 16:30,3.7,0,249.8,2.3,1014.9,1025.6,29.3,11.51,31320
108,2024-12-08 16:31,3.7,0,256.1,2.7,1014.9,1025.6,29.4,11.52,31380
108,2024-12-08 16:32,3.7,0,272.5,2.3,1014.9,1025.6,29.4,11.52,31500
108,2024-12-08 16:33,3.6,0,263.9,3,1014.9,1025.6,29.3,11.53,31500
108,2024-12-08 16:34,3.6,0,253.4,3.4,1014.9,1025.6,29.4,11.53,31560
108,2024-12-08 16:35,3.5,0,261.1,4.1,1014.9,1025.6,29.4,11.54,31680
108,2024-12-08 16:36,3.5,0,261.4,3.2,1014.8,1025.5,29.5,11.54,31680
108,2024-12-08 16:37,3.5,0,270.7,2.7,1014.8,1025.5,29.4,11.55,31740
108,2024-12-08 16:38,3.4,0,274.8,2.5,1014.8,1025.5,29.9,11.55,31860
108,2024-12-08 16:39,3.4,0,259.4,2.9,1014.8,1025.5,30.4,11.56,31860
108,2024-12-08 16:40,3.3,0,264.7,3,1014.8,1025.5,30.4,11.56,31920
108,2024-12-08 16:41,3.3,0,252.2,4.2,1014.8,1025.5,30.3,11.57,32040
108,2024-12-08 16:42,3.3,0,256.8,4,1014.8,1025.5,30.4,11.57,32040
108,2024-12-08 16:43,3.3,0,264.6,4.4,1014.8,1025.5,30.3,11.58,32100
108,2024-12-08 16:44,3.2,0,268.9,3.7,1014.8,1025.5,30,11.58,32220
108,2024-12-08 16:45,3.2,0,265.7,4,1014.8,1025.5,30.2,11.58,32220
108,2024-12-08 16:46,3.2,0,261.8,4.9,1014.8,1025.5,30.1,11.59,32280
108,2024-12-08 16:47,3.2,0,250.9,5.6,1014.8,1025.5,29.6,11.59,32400
108,2024-12-08 16:48,3.1,0,254.1,5.4,1014.8,1025.5,29.3,11.59,32400
108,2024-12-08 16:49,3.1,0,281.5,3.8,1014.7,1025.4,29.4,11.6,32460
108,2024-12-08 16:50,3,0,279,4.7,1014.7,1025.5,29.2,11.6,32580
108,2024-12-08 16:51,3,0,262,3.9,1014.7,1025.5,29.3,11.6,32580
108,2024-12-08 16:52,3,0,259.9,3.9,1014.7,1025.5,29.6,11.6,32640
108,2024-12-08 16:53,3,0,260.6,5.8,1014.7,1025.5,29.3,11.61,32760
108,2024-12-08 16:54,3,0,258.5,5.8,1014.7,1025.5,29.5,11.61,32760
108,2024-12-08 16:55,3,0,284.1,3.5,1014.7,1025.5,29.3,11.61,32820
108,2024-12-08 16:56,2.9,0,275.2,4.5,1014.7,1025.5,29.4,11.61,32820
108,2024-12-08 16:57,2.9,0,270.2,3,1014.7,1025.5,29.8,11.61,32820
108,2024-12-08 16:58,2.8,0,269.1,3,1014.7,1025.5,29.9,11.61,32820
108,2024-12-08 16:59,2.8,0,261.9,4.6,1014.7,1025.5,29.9,11.61,32820
108,2024-12-08 17:00,2.8,0,277.5,4.2,1014.7,1025.5,29.9,11.61,32820
108,2024-12-08 17:01,2.8,0,265.4,3.4,1014.8,1025.6,29.7,11.62,32820
108,2024-12-08 17:02,2.8,0,264.6,2.9,1014.8,1025.6,29.8,11.62,32820
108,2024-12-08 17:03,2.7,0,271.8,3.4,1014.8,1025.6,29.9,11.62,32820
108,2024-12-08 17:04,2.7,0,236.4,2.5,1014.8,1025.6,30.3,11.62,32820
108,2024-12-08 17:05,2.8,0,236.9,3.9,1014.8,1025.6,30.2,11.62,32820
108,2024-12-08 17:06,2.8,0,240.4,3.9,1014.8,1025.6,29.8,11.62,32820
108,2024-12-08 17:07,2.7,0,279.4,3.4,1014.8,1025.6,29.9,11.62,32820
108,2024-12-08 17:08,2.7,0,278.6,3.1,1014.8,1025.6,29.8,11.62,32820
108,2024-12-08 17:09,2.7,0,261.8,3.4,1014.8,1025.6,30.3,11.62,32820
108,2024-12-08 17:10,2.7,0,265,4.1,1014.8,1025.6,30.4,11.62,32820
108,2024-12-08 17:11,2.6,0,259.6,4,1014.8,1025.6,30.3,11.62,32820
108,2024-12-08 17:12,2.6,0,272.3,3.3,1014.8,1025.6,30.5,11.62,32820
108,2024-12-08 17:13,2.6,0,263.2,3,1014.8,1025.6,30.3,11.62,32820
108,2024-12-08 17:14,2.6,0,266.5,2.6,1014.8,1025.6,30.5,11.62,32820
108,2024-12-08 17:15,2.6,0,272.3,3.1,1014.8,1025.6,30.7,11.62,32820
108,2024-12-08 17:16,2.5,0,296.3,3.3,1014.7,1025.5,30.7,11.62,32820
108,2024-12-08 17:17,2.5,0,285.7,4.2,1014.7,1025.5,30.5,11.62,32820
108,2024-12-08 17:18,2.5,0,285.4,3.9,1014.7,1025.5,30.4,11.62,32820
108,2024-12-08 17:19,2.5,0,275.5,3.4,1014.7,1025.5,30.4,11.62,32820
108,2024-12-08 17:20,2.5,0,277.4,3.7,1014.7,1025.5,30.6,11.62,32820
108,2024-12-08 17:21,2.5,0,285.4,3.4,1014.7,1025.5,30.8,11.62,32820
108,2024-12-08 17:22,2.5,0,288.5,2.9,1014.7,1025.5,30.7,11.62,32820
108,2024-12-08 17:23,2.4,0,296.8,2.7,1014.7,1025.5,30.8,11.62,32820
108,2024-12-08 17:24,2.4,0,296.8,4.7,1014.7,1025.5,30.5,11.62,32820
108,2024-12-08 17:25,2.4,0,298.3,3.2,1014.7,1025.5,30.9,11.62,32820
108,2024-12-08 17:26,2.4,0,291.8,2.3,1014.7,1025.5,30.9,11.62,32820
108,2024-12-08 17:27,2.4,0,285.5,2.1,1014.8,1025.6,30.8,11.62,32820
108,2024-12-08 17:28,2.4,0,295,1.9,1014.8,1025.6,31,11.62,32820
108,2024-12-08 17:29,2.4,0,304.4,2.5,1014.8,1025.6,31,11.62,32820
108,2024-12-08 17:30,2.4,0,290.2,1.9,1014.8,1025.6,31.3,11.62,32820
108,2024-12-08 17:31,2.4,0,301.5,2.9,1014.8,1025.6,31.3,11.62,32820
108,2024-12-08 17:32,2.3,0,285.8,3.1,1014.8,1025.6,31.2,11.62,32820
108,2024-12-08 17:33,2.3,0,257,2.7,1014.8,1025.6,31.1,11.62,32820
108,2024-12-08 17:34,2.3,0,274.9,1.9,1014.8,1025.6,31.5,11.62,32820
108,2024-12-08 17:35,2.3,0,263.5,2.7,1014.8,1025.6,31.5,11.62,32820
108,2024-12-08 17:36,2.3,0,280.1,3,1014.8,1025.6,31.5,11.62,32820
108,2024-12-08 17:37,2.2,0,284.4,2.8,1014.7,1025.5,31.5,11.62,32820
108,2024-12-08 17:38,2.2,0,264.7,3.1,1014.7,1025.5,31.5,11.62,32820
108,2024-12-08 17:39,2.2,0,269.1,2.4,1014.7,1025.5,31.5,11.62,32820
108,2024-12-08 17:40,2.2,0,268.9,2.4,1014.7,1025.5,31.5,11.62,32820
108,2024-12-08 17:41,2.2,0,280.8,2,1014.7,1025.5,31.5,11.62,32820
108,2024-12-08 17:42,2.1,0,282.1,1.6,1014.7,1025.5,32,11.62,32820
108,2024-12-08 17:43,2.1,0,286.2,1.6,1014.7,1025.5,32.2,11.62,32820
108,2024-12-08 17:44,2.1,0,282.2,2.7,1014.7,1025.5,31.9,11.62,32820
108,2024-12-08 17:45,2.1,0,283.2,2.1,1014.7,1025.5,32.1,11.62,32820
108,2024-12-08 17:46,2.1,0,266.3,1.8,1014.7,1025.5,32.2,11.62,32820
108,2024-12-08 17:47,2.1,0,256.2,2.4,1014.7,1025.5,31.9,11.62,32820
108,2024-12-08 17:48,2.1,0,278.1,1.4,1014.7,1025.5,32,11.62,32820
108,2024-12-08 17:49,2,0,277.7,1.1,1014.7,1025.5,32.3,11.62,32820
108,2024-12-08 17:50,2,0,265.9,1.9,1014.7,1025.5,32.4,11.62,32820
108,2024-12-08 17:51,2,0,279.4,1.8,1014.7,1025.5,32.2,11.62,32820
108,2024-12-08 17:52,2,0,258.7,1.3,1014.7,1025.5,32.6,11.62,32820
108,2024-12-08 17:53,2,0,281.4,1.4,1014.7,1025.5,32.5,11.62,32820
108,2024-12-08 17:54,1.9,0,264.6,2.1,1014.7,1025.5,32.7,11.62,32820
108,2024-12-08 17:55,1.9,0,273.8,2.1,1014.7,1025.5,33,11.62,32820
108,2024-12-08 17:56,1.9,0,255.2,2.5,1014.7,1025.5,32.7,11.62,32820
108,2024-12-08 17:57,1.9,0,275.1,1.7,1014.7,1025.5,32.8,11.62,32820
108,2024-12-08 17:58,1.9,0,291.2,1.4,1014.7,1025.5,32.7,11.62,32820
108,2024-12-08 17:59,1.9,0,278.4,1.4,1014.7,1025.5,32.9,11.62,32820
108,2024-12-08 18:00,1.9,0,282.4,1.5,1014.7,1025.5,33.2,11.62,32820
108,2024-12-08 18:01,1.9,0,280.2,2.1,1014.7,1025.5,32.9,11.62,32820
108,2024-12-08 18:02,1.8,0,267,2.9,1014.7,1025.5,33,11.62,32820
108,2024-12-08 18:03,1.8,0,251,2.9,1014.7,1025.5,32.9,11.62,32820
108,2024-12-08 18:04,1.8,0,270.9,2.5,1014.7,1025.5,33.3,11.62,32820
108,2024-12-08 18:05,1.8,0,252.6,2.2,1014.7,1025.5,33.4,11.62,32820
108,2024-12-08 18:06,1.8,0,252.9,2.2,1014.7,1025.5,33.4,11.62,32820
108,2024-12-08 18:07,1.8,0,246.3,2.5,1014.7,1025.5,33.1,11.62,32820
108,2024-12-08 18:08,1.8,0,254.6,1.5,1014.7,1025.5,33.6,11.62,32820
108,2024-12-08 18:09,1.8,0,274.3,1.9,1014.8,1025.6,32.9,11.62,32820
108,2024-12-08 18:10,1.8,0,262,2.1,1014.8,1025.6,33.6,11.62,32820
108,2024-12-08 18:11,1.8,0,251.3,3.1,1014.8,1025.6,33.8,11.62,32820
108,2024-12-08 18:12,1.8,0,245.4,2.9,1014.8,1025.6,33.7,11.62,32820
108,2024-12-08 18:13,1.8,0,261.8,2.4,1014.8,1025.6,33.6,11.62,32820
108,2024-12-08 18:14,1.8,0,261.4,3.2,1014.8,1025.6,33.8,11.62,32820
108,2024-12-08 18:15,1.8,0,284.1,2.8,1014.9,1025.7,33.8,11.62,32820
108,2024-12-08 18:16,1.8,0,261.9,2.7,1014.9,1025.7,33.5,11.62,32820
108,2024-12-08 18:17,1.7,0,249.4,2.2,1014.9,1025.7,33.5,11.62,32820
108,2024-12-08 18:18,1.7,0,256.5,2.1,1014.9,1025.7,33.6,11.62,32820
108,2024-12-08 18:19,1.7,0,259,2.4,1014.9,1025.7,34.2,11.62,32820
108,2024-12-08 18:20,1.7,0,256.4,1.6,1014.9,1025.7,34.2,11.62,32820
108,2024-12-08 18:21,1.7,0,258.3,2,1014.9,1025.7,34.3,11.62,32820
108,2024-12-08 18:22,1.7,0,256.8,1.9,1014.9,1025.7,34.6,11.62,32820
108,2024-12-08 18:23,1.7,0,249.6,1.8,1014.9,1025.7,34.4,11.62,32820
108,2024-12-08 18:24,1.7,0,248.9,2,1014.9,1025.7,34.3,11.62,32820
108,2024-12-08 18:25,1.7,0,274,3.5,1014.9,1025.7,34.2,11.62,32820
108,2024-12-08 18:26,1.7,0,259.2,2.8,1014.9,1025.7,34.3,11.62,32820
108,2024-12-08 18:27,1.7,0,268.4,2.5,1014.9,1025.7,34.3,11.62,32820
108,2024-12-08 18:28,1.6,0,267,2.6,1014.9,1025.7,34.3,11.62,32820
108,2024-12-08 18:29,1.7,0,257.7,2.4,1014.9,1025.7,34.3,11.62,32820
108,2024-12-08 18:30,1.7,0,268.8,2.9,1014.9,1025.7,34.5,11.62,32820
108,2024-12-08 18:31,1.6,0,255.2,2.5,1014.9,1025.7,34.3,11.62,32820
108,2024-12-08 18:32,1.6,0,262.1,2.3,1014.9,1025.7,34.6,11.62,32820
108,2024-12-08 18:33,1.6,0,270.7,2.3,1014.9,1025.7,34.8,11.62,32820
108,2024-12-08 18:34,1.6,0,265.5,2.5,1014.9,1025.7,34.8,11.62,32820
108,2024-12-08 18:35,1.6,0,264.6,3,1015,1025.8,34.7,11.62,32820
108,2024-12-08 18:36,1.6,0,249.3,3.1,1015,1025.8,35,11.62,32820
108,2024-12-08 18:37,1.6,0,287.8,3.2,1015,1025.8,34.6,11.62,32820
108,2024-12-08 18:38,1.6,0,253.7,2.2,1015,1025.8,34.7,11.62,32820
108,2024-12-08 18:39,1.6,0,263.2,3.7,1015,1025.8,34.9,11.62,32820
108,2024-12-08 18:40,1.6,0,238.7,2.6,1015,1025.8,35.1,11.62,32820
108,2024-12-08 18:41,1.6,0,259.7,2.7,1015,1025.8,35.1,11.62,32820
108,2024-12-08 18:42,1.6,0,262.4,3.2,1015,1025.8,35.1,11.62,32820
108,2024-12-08 18:43,1.6,0,261.1,3.1,1015,1025.8,35.1,11.62,32820
108,2024-12-08 18:44,1.6,0,263,2.2,1015,1025.8,34.9,11.62,32820
108,2024-12-08 18:45,1.6,0,242.5,1.9,1015,1025.8,35.4,11.62,32820
108,2024-12-08 18:46,1.5,0,261.3,1.7,1015,1025.8,35.6,11.62,32820
108,2024-12-08 18:47,1.5,0,257.2,1.5,1015,1025.8,35.7,11.62,32820
108,2024-12-08 18:48,1.5,0,236.1,1.8,1015,1025.8,35.7,11.62,32820
108,2024-12-08 18:49,1.5,0,268.7,3,1015,1025.8,35.5,11.62,32820
108,2024-12-08 18:50,1.5,0,244.4,2.8,1015,1025.8,35.5,11.62,32820
108,2024-12-08 18:51,1.5,0,232.6,2.6,1015,1025.8,35.4,11.62,32820
